Zone,Current Availability,Day of Week,time,month,Family Weekend,Home Football Game,Labor Day
32,3,0,542,9,0,0,1
34,2,0,542,9,0,0,1
36,2,0,542,9,0,0,1
28,3,0,542,9,0,0,1
39,4,0,542,9,0,0,1
29,31,0,542,9,0,0,1
31,8,0,542,9,0,0,1
33,13,0,542,9,0,0,1
35,4,0,542,9,0,0,1
37,7,0,542,9,0,0,1
38,15,0,542,9,0,0,1
22,1223,0,543,9,0,0,1
13,-6,0,543,9,0,0,1
19,390,0,543,9,0,0,1
4,-14,0,543,9,0,0,1
27,60,0,543,9,0,0,1
40,0,0,543,9,0,0,1
12,296,0,543,9,0,0,1
6,-1,0,543,9,0,0,1
30,2,0,543,9,0,0,1
32,3,0,543,9,0,0,1
34,2,0,543,9,0,0,1
36,2,0,543,9,0,0,1
28,3,0,543,9,0,0,1
39,4,0,543,9,0,0,1
29,31,0,543,9,0,0,1
31,8,0,543,9,0,0,1
33,13,0,543,9,0,0,1
35,3,0,543,9,0,0,1
37,7,0,543,9,0,0,1
38,15,0,543,9,0,0,1
22,1219,0,544,9,0,0,1
13,-13,0,544,9,0,0,1
19,377,0,544,9,0,0,1
4,-15,0,544,9,0,0,1
27,60,0,544,9,0,0,1
40,0,0,544,9,0,0,1
12,292,0,544,9,0,0,1
6,-1,0,544,9,0,0,1
30,2,0,544,9,0,0,1
32,3,0,544,9,0,0,1
34,2,0,544,9,0,0,1
36,2,0,544,9,0,0,1
28,3,0,544,9,0,0,1
39,4,0,544,9,0,0,1
29,31,0,544,9,0,0,1
31,8,0,544,9,0,0,1
33,13,0,544,9,0,0,1
35,3,0,544,9,0,0,1
37,7,0,544,9,0,0,1
38,15,0,544,9,0,0,1
22,1213,0,545,9,0,0,1
13,-14,0,545,9,0,0,1
19,377,0,545,9,0,0,1
4,-15,0,545,9,0,0,1
27,59,0,545,9,0,0,1
40,0,0,545,9,0,0,1
12,292,0,545,9,0,0,1
6,-1,0,545,9,0,0,1
30,2,0,545,9,0,0,1
32,3,0,545,9,0,0,1
34,2,0,545,9,0,0,1
36,2,0,545,9,0,0,1
28,3,0,545,9,0,0,1
39,4,0,545,9,0,0,1
29,31,0,545,9,0,0,1
31,8,0,545,9,0,0,1
33,13,0,545,9,0,0,1
35,3,0,545,9,0,0,1
37,7,0,545,9,0,0,1
38,15,0,545,9,0,0,1
22,1205,0,546,9,0,0,1
13,-17,0,546,9,0,0,1
19,369,0,546,9,0,0,1
4,-16,0,546,9,0,0,1
27,61,0,546,9,0,0,1
40,0,0,546,9,0,0,1
12,291,0,546,9,0,0,1
6,-1,0,546,9,0,0,1
30,2,0,546,9,0,0,1
32,3,0,546,9,0,0,1
34,2,0,546,9,0,0,1
36,2,0,546,9,0,0,1
28,3,0,546,9,0,0,1
39,3,0,546,9,0,0,1
29,31,0,546,9,0,0,1
31,8,0,546,9,0,0,1
33,13,0,546,9,0,0,1
35,3,0,546,9,0,0,1
37,7,0,546,9,0,0,1
38,15,0,546,9,0,0,1
22,1207,0,547,9,0,0,1
13,-17,0,547,9,0,0,1
19,363,0,547,9,0,0,1
4,-15,0,547,9,0,0,1
27,60,0,547,9,0,0,1
40,1,0,547,9,0,0,1
12,287,0,547,9,0,0,1
6,0,0,547,9,0,0,1
30,2,0,547,9,0,0,1
32,3,0,547,9,0,0,1
34,2,0,547,9,0,0,1
36,1,0,547,9,0,0,1
28,3,0,547,9,0,0,1
39,3,0,547,9,0,0,1
29,31,0,547,9,0,0,1
31,8,0,547,9,0,0,1
33,13,0,547,9,0,0,1
35,3,0,547,9,0,0,1
37,7,0,547,9,0,0,1
38,15,0,547,9,0,0,1
22,1200,0,548,9,0,0,1
13,-16,0,548,9,0,0,1
19,362,0,548,9,0,0,1
4,-17,0,548,9,0,0,1
27,59,0,548,9,0,0,1
40,1,0,548,9,0,0,1
12,287,0,548,9,0,0,1
6,0,0,548,9,0,0,1
30,2,0,548,9,0,0,1
32,3,0,548,9,0,0,1
34,2,0,548,9,0,0,1
36,1,0,548,9,0,0,1
28,3,0,548,9,0,0,1
39,3,0,548,9,0,0,1
29,31,0,548,9,0,0,1
31,8,0,548,9,0,0,1
33,13,0,548,9,0,0,1
35,3,0,548,9,0,0,1
37,7,0,548,9,0,0,1
38,15,0,548,9,0,0,1
22,1194,0,549,9,0,0,1
13,-13,0,549,9,0,0,1
19,360,0,549,9,0,0,1
4,-15,0,549,9,0,0,1
27,59,0,549,9,0,0,1
40,1,0,549,9,0,0,1
12,286,0,549,9,0,0,1
6,-3,0,549,9,0,0,1
30,2,0,549,9,0,0,1
32,3,0,549,9,0,0,1
34,2,0,549,9,0,0,1
36,2,0,549,9,0,0,1
28,3,0,549,9,0,0,1
39,3,0,549,9,0,0,1
29,31,0,549,9,0,0,1
31,8,0,549,9,0,0,1
33,13,0,549,9,0,0,1
35,3,0,549,9,0,0,1
37,7,0,549,9,0,0,1
38,14,0,549,9,0,0,1
22,1191,0,550,9,0,0,1
13,-14,0,550,9,0,0,1
19,346,0,550,9,0,0,1
4,-16,0,550,9,0,0,1
27,58,0,550,9,0,0,1
40,1,0,550,9,0,0,1
12,284,0,550,9,0,0,1
6,-1,0,550,9,0,0,1
30,2,0,550,9,0,0,1
32,3,0,550,9,0,0,1
34,2,0,550,9,0,0,1
36,2,0,550,9,0,0,1
28,3,0,550,9,0,0,1
39,3,0,550,9,0,0,1
29,31,0,550,9,0,0,1
31,8,0,550,9,0,0,1
33,13,0,550,9,0,0,1
35,3,0,550,9,0,0,1
37,7,0,550,9,0,0,1
38,14,0,550,9,0,0,1
22,1187,0,551,9,0,0,1
13,-12,0,551,9,0,0,1
19,344,0,551,9,0,0,1
4,-17,0,551,9,0,0,1
27,58,0,551,9,0,0,1
40,1,0,551,9,0,0,1
12,283,0,551,9,0,0,1
6,-1,0,551,9,0,0,1
30,2,0,551,9,0,0,1
32,3,0,551,9,0,0,1
34,2,0,551,9,0,0,1
36,2,0,551,9,0,0,1
28,3,0,551,9,0,0,1
39,3,0,551,9,0,0,1
29,31,0,551,9,0,0,1
31,8,0,551,9,0,0,1
33,13,0,551,9,0,0,1
35,2,0,551,9,0,0,1
37,7,0,551,9,0,0,1
38,14,0,551,9,0,0,1
22,1183,0,552,9,0,0,1
13,-18,0,552,9,0,0,1
19,338,0,552,9,0,0,1
4,-17,0,552,9,0,0,1
27,58,0,552,9,0,0,1
40,1,0,552,9,0,0,1
12,283,0,552,9,0,0,1
6,-1,0,552,9,0,0,1
30,2,0,552,9,0,0,1
32,3,0,552,9,0,0,1
34,2,0,552,9,0,0,1
36,2,0,552,9,0,0,1
28,3,0,552,9,0,0,1
39,3,0,552,9,0,0,1
29,31,0,552,9,0,0,1
31,8,0,552,9,0,0,1
33,13,0,552,9,0,0,1
35,2,0,552,9,0,0,1
37,7,0,552,9,0,0,1
38,14,0,552,9,0,0,1
22,1180,0,553,9,0,0,1
13,-19,0,553,9,0,0,1
19,332,0,553,9,0,0,1
4,-18,0,553,9,0,0,1
27,53,0,553,9,0,0,1
40,1,0,553,9,0,0,1
12,282,0,553,9,0,0,1
6,-1,0,553,9,0,0,1
30,2,0,553,9,0,0,1
32,3,0,553,9,0,0,1
34,2,0,553,9,0,0,1
36,2,0,553,9,0,0,1
28,3,0,553,9,0,0,1
39,3,0,553,9,0,0,1
29,31,0,553,9,0,0,1
31,8,0,553,9,0,0,1
33,13,0,553,9,0,0,1
35,2,0,553,9,0,0,1
37,7,0,553,9,0,0,1
38,14,0,553,9,0,0,1
22,1170,0,554,9,0,0,1
13,-22,0,554,9,0,0,1
19,326,0,554,9,0,0,1
4,-21,0,554,9,0,0,1
27,57,0,554,9,0,0,1
40,1,0,554,9,0,0,1
12,280,0,554,9,0,0,1
6,-1,0,554,9,0,0,1
30,2,0,554,9,0,0,1
32,3,0,554,9,0,0,1
34,2,0,554,9,0,0,1
36,2,0,554,9,0,0,1
28,3,0,554,9,0,0,1
39,3,0,554,9,0,0,1
29,31,0,554,9,0,0,1
31,8,0,554,9,0,0,1
33,13,0,554,9,0,0,1
35,3,0,554,9,0,0,1
37,7,0,554,9,0,0,1
38,14,0,554,9,0,0,1
22,1165,0,555,9,0,0,1
13,-22,0,555,9,0,0,1
19,325,0,555,9,0,0,1
4,-18,0,555,9,0,0,1
27,58,0,555,9,0,0,1
40,1,0,555,9,0,0,1
12,278,0,555,9,0,0,1
6,-1,0,555,9,0,0,1
30,2,0,555,9,0,0,1
32,3,0,555,9,0,0,1
34,2,0,555,9,0,0,1
36,2,0,555,9,0,0,1
28,3,0,555,9,0,0,1
39,3,0,555,9,0,0,1
29,31,0,555,9,0,0,1
31,8,0,555,9,0,0,1
33,13,0,555,9,0,0,1
35,3,0,555,9,0,0,1
37,7,0,555,9,0,0,1
38,14,0,555,9,0,0,1
22,1162,0,556,9,0,0,1
13,-21,0,556,9,0,0,1
19,319,0,556,9,0,0,1
4,-19,0,556,9,0,0,1
27,57,0,556,9,0,0,1
40,1,0,556,9,0,0,1
12,278,0,556,9,0,0,1
6,-2,0,556,9,0,0,1
30,2,0,556,9,0,0,1
32,3,0,556,9,0,0,1
34,2,0,556,9,0,0,1
36,2,0,556,9,0,0,1
28,3,0,556,9,0,0,1
39,3,0,556,9,0,0,1
29,31,0,556,9,0,0,1
31,8,0,556,9,0,0,1
33,13,0,556,9,0,0,1
35,3,0,556,9,0,0,1
37,7,0,556,9,0,0,1
38,14,0,556,9,0,0,1
22,1159,0,557,9,0,0,1
13,-20,0,557,9,0,0,1
19,317,0,557,9,0,0,1
4,-21,0,557,9,0,0,1
27,58,0,557,9,0,0,1
40,1,0,557,9,0,0,1
12,276,0,557,9,0,0,1
6,-1,0,557,9,0,0,1
30,2,0,557,9,0,0,1
32,3,0,557,9,0,0,1
34,2,0,557,9,0,0,1
36,2,0,557,9,0,0,1
28,3,0,557,9,0,0,1
39,3,0,557,9,0,0,1
29,31,0,557,9,0,0,1
31,8,0,557,9,0,0,1
33,13,0,557,9,0,0,1
35,3,0,557,9,0,0,1
37,7,0,557,9,0,0,1
38,14,0,557,9,0,0,1
22,1159,0,558,9,0,0,1
13,-21,0,558,9,0,0,1
19,312,0,558,9,0,0,1
4,-17,0,558,9,0,0,1
27,57,0,558,9,0,0,1
40,1,0,558,9,0,0,1
12,275,0,558,9,0,0,1
6,-1,0,558,9,0,0,1
30,2,0,558,9,0,0,1
32,3,0,558,9,0,0,1
34,2,0,558,9,0,0,1
36,2,0,558,9,0,0,1
28,3,0,558,9,0,0,1
39,3,0,558,9,0,0,1
29,31,0,558,9,0,0,1
31,8,0,558,9,0,0,1
33,13,0,558,9,0,0,1
35,2,0,558,9,0,0,1
37,7,0,558,9,0,0,1
38,14,0,558,9,0,0,1
22,1157,0,559,9,0,0,1
13,-21,0,559,9,0,0,1
19,311,0,559,9,0,0,1
4,-15,0,559,9,0,0,1
27,55,0,559,9,0,0,1
40,1,0,559,9,0,0,1
12,275,0,559,9,0,0,1
6,-1,0,559,9,0,0,1
30,2,0,559,9,0,0,1
32,3,0,560,9,0,0,1
34,2,0,560,9,0,0,1
36,2,0,560,9,0,0,1
28,3,0,560,9,0,0,1
39,3,0,560,9,0,0,1
29,31,0,560,9,0,0,1
31,8,0,560,9,0,0,1
33,13,0,560,9,0,0,1
35,3,0,560,9,0,0,1
37,7,0,560,9,0,0,1
38,14,0,560,9,0,0,1
22,1154,0,561,9,0,0,1
13,-16,0,561,9,0,0,1
19,303,0,561,9,0,0,1
4,-13,0,561,9,0,0,1
27,56,0,561,9,0,0,1
40,0,0,561,9,0,0,1
12,273,0,561,9,0,0,1
6,-1,0,561,9,0,0,1
30,2,0,561,9,0,0,1
32,3,0,561,9,0,0,1
34,2,0,561,9,0,0,1
36,2,0,561,9,0,0,1
28,3,0,561,9,0,0,1
39,3,0,561,9,0,0,1
29,31,0,561,9,0,0,1
31,8,0,561,9,0,0,1
33,13,0,561,9,0,0,1
35,3,0,561,9,0,0,1
37,7,0,561,9,0,0,1
38,14,0,561,9,0,0,1
22,1152,0,562,9,0,0,1
13,-9,0,562,9,0,0,1
19,303,0,562,9,0,0,1
4,-12,0,562,9,0,0,1
27,56,0,562,9,0,0,1
40,0,0,562,9,0,0,1
12,269,0,562,9,0,0,1
6,-1,0,562,9,0,0,1
30,2,0,562,9,0,0,1
32,3,0,562,9,0,0,1
34,2,0,562,9,0,0,1
36,2,0,562,9,0,0,1
28,3,0,562,9,0,0,1
39,3,0,562,9,0,0,1
29,31,0,562,9,0,0,1
31,8,0,562,9,0,0,1
33,13,0,562,9,0,0,1
35,3,0,562,9,0,0,1
37,7,0,562,9,0,0,1
38,14,0,562,9,0,0,1
22,1150,0,563,9,0,0,1
13,-6,0,563,9,0,0,1
19,298,0,563,9,0,0,1
4,-10,0,563,9,0,0,1
27,55,0,563,9,0,0,1
40,0,0,563,9,0,0,1
12,268,0,563,9,0,0,1
6,-1,0,563,9,0,0,1
30,2,0,563,9,0,0,1
32,3,0,563,9,0,0,1
34,2,0,563,9,0,0,1
36,2,0,563,9,0,0,1
28,3,0,563,9,0,0,1
39,3,0,563,9,0,0,1
29,31,0,563,9,0,0,1
31,8,0,563,9,0,0,1
33,13,0,563,9,0,0,1
35,3,0,563,9,0,0,1
37,7,0,563,9,0,0,1
38,14,0,563,9,0,0,1
22,1150,0,564,9,0,0,1
13,1,0,564,9,0,0,1
19,296,0,564,9,0,0,1
4,-11,0,564,9,0,0,1
27,52,0,564,9,0,0,1
40,0,0,564,9,0,0,1
12,267,0,564,9,0,0,1
6,-1,0,564,9,0,0,1
30,2,0,564,9,0,0,1
32,3,0,564,9,0,0,1
34,2,0,564,9,0,0,1
36,2,0,564,9,0,0,1
28,3,0,564,9,0,0,1
39,3,0,564,9,0,0,1
29,31,0,564,9,0,0,1
31,8,0,564,9,0,0,1
33,13,0,564,9,0,0,1
35,3,0,564,9,0,0,1
37,7,0,564,9,0,0,1
38,14,0,564,9,0,0,1
22,1143,0,565,9,0,0,1
13,8,0,565,9,0,0,1
19,291,0,565,9,0,0,1
4,-9,0,565,9,0,0,1
27,53,0,565,9,0,0,1
40,0,0,565,9,0,0,1
12,268,0,565,9,0,0,1
6,-1,0,565,9,0,0,1
30,2,0,565,9,0,0,1
32,3,0,565,9,0,0,1
34,2,0,565,9,0,0,1
36,2,0,565,9,0,0,1
28,3,0,565,9,0,0,1
39,3,0,565,9,0,0,1
29,31,0,565,9,0,0,1
31,8,0,565,9,0,0,1
33,13,0,565,9,0,0,1
35,3,0,565,9,0,0,1
37,7,0,565,9,0,0,1
38,14,0,565,9,0,0,1
22,1142,0,566,9,0,0,1
13,12,0,566,9,0,0,1
19,288,0,566,9,0,0,1
4,-10,0,566,9,0,0,1
27,54,0,566,9,0,0,1
40,0,0,566,9,0,0,1
12,268,0,566,9,0,0,1
6,-1,0,566,9,0,0,1
30,2,0,566,9,0,0,1
32,3,0,566,9,0,0,1
34,2,0,566,9,0,0,1
36,2,0,566,9,0,0,1
28,3,0,566,9,0,0,1
39,3,0,566,9,0,0,1
29,31,0,566,9,0,0,1
31,8,0,566,9,0,0,1
33,13,0,566,9,0,0,1
35,3,0,566,9,0,0,1
37,7,0,566,9,0,0,1
38,14,0,566,9,0,0,1
22,1142,0,567,9,0,0,1
13,12,0,567,9,0,0,1
19,285,0,567,9,0,0,1
4,-10,0,567,9,0,0,1
27,54,0,567,9,0,0,1
40,0,0,567,9,0,0,1
12,267,0,567,9,0,0,1
6,-1,0,567,9,0,0,1
30,2,0,567,9,0,0,1
32,3,0,567,9,0,0,1
34,2,0,567,9,0,0,1
36,2,0,567,9,0,0,1
28,3,0,567,9,0,0,1
39,3,0,567,9,0,0,1
29,31,0,567,9,0,0,1
31,8,0,567,9,0,0,1
33,13,0,567,9,0,0,1
35,3,0,567,9,0,0,1
37,7,0,567,9,0,0,1
38,14,0,567,9,0,0,1
22,1140,0,568,9,0,0,1
13,11,0,568,9,0,0,1
19,280,0,568,9,0,0,1
4,-3,0,568,9,0,0,1
27,54,0,568,9,0,0,1
40,0,0,568,9,0,0,1
12,266,0,568,9,0,0,1
6,-1,0,568,9,0,0,1
30,2,0,568,9,0,0,1
32,3,0,568,9,0,0,1
34,2,0,568,9,0,0,1
36,2,0,568,9,0,0,1
28,3,0,568,9,0,0,1
39,3,0,568,9,0,0,1
29,31,0,568,9,0,0,1
31,8,0,568,9,0,0,1
33,13,0,568,9,0,0,1
35,3,0,568,9,0,0,1
37,7,0,568,9,0,0,1
38,14,0,568,9,0,0,1
22,1140,0,569,9,0,0,1
13,13,0,569,9,0,0,1
19,279,0,569,9,0,0,1
4,-4,0,569,9,0,0,1
27,53,0,569,9,0,0,1
40,0,0,569,9,0,0,1
12,265,0,569,9,0,0,1
6,-1,0,569,9,0,0,1
30,2,0,569,9,0,0,1
32,3,0,569,9,0,0,1
34,2,0,569,9,0,0,1
36,2,0,569,9,0,0,1
28,3,0,569,9,0,0,1
39,3,0,569,9,0,0,1
29,31,0,569,9,0,0,1
31,8,0,569,9,0,0,1
33,13,0,569,9,0,0,1
35,3,0,569,9,0,0,1
37,7,0,569,9,0,0,1
38,14,0,569,9,0,0,1
22,1137,0,570,9,0,0,1
13,13,0,570,9,0,0,1
19,272,0,570,9,0,0,1
4,-2,0,570,9,0,0,1
27,54,0,570,9,0,0,1
40,0,0,570,9,0,0,1
12,265,0,570,9,0,0,1
6,-1,0,570,9,0,0,1
30,2,0,570,9,0,0,1
32,3,0,570,9,0,0,1
34,2,0,570,9,0,0,1
36,2,0,570,9,0,0,1
28,3,0,570,9,0,0,1
39,3,0,570,9,0,0,1
29,31,0,570,9,0,0,1
31,8,0,570,9,0,0,1
33,13,0,570,9,0,0,1
35,3,0,570,9,0,0,1
37,7,0,570,9,0,0,1
38,14,0,570,9,0,0,1
22,1136,0,571,9,0,0,1
13,10,0,571,9,0,0,1
19,271,0,571,9,0,0,1
4,0,0,571,9,0,0,1
27,53,0,571,9,0,0,1
40,0,0,571,9,0,0,1
12,264,0,571,9,0,0,1
6,-1,0,571,9,0,0,1
30,2,0,571,9,0,0,1
32,3,0,571,9,0,0,1
34,2,0,571,9,0,0,1
36,2,0,571,9,0,0,1
28,3,0,571,9,0,0,1
39,3,0,571,9,0,0,1
29,31,0,571,9,0,0,1
31,8,0,571,9,0,0,1
33,13,0,571,9,0,0,1
35,3,0,571,9,0,0,1
37,7,0,571,9,0,0,1
38,14,0,571,9,0,0,1
22,1132,0,572,9,0,0,1
13,10,0,572,9,0,0,1
19,264,0,572,9,0,0,1
4,-3,0,572,9,0,0,1
27,56,0,572,9,0,0,1
40,0,0,572,9,0,0,1
12,263,0,572,9,0,0,1
6,-1,0,572,9,0,0,1
30,2,0,572,9,0,0,1
32,3,0,572,9,0,0,1
34,2,0,572,9,0,0,1
36,2,0,572,9,0,0,1
28,3,0,572,9,0,0,1
39,3,0,572,9,0,0,1
29,31,0,572,9,0,0,1
31,8,0,572,9,0,0,1
33,13,0,572,9,0,0,1
35,3,0,572,9,0,0,1
37,7,0,572,9,0,0,1
38,14,0,572,9,0,0,1
22,1130,0,573,9,0,0,1
13,9,0,573,9,0,0,1
19,261,0,573,9,0,0,1
4,-3,0,573,9,0,0,1
27,55,0,573,9,0,0,1
40,0,0,573,9,0,0,1
12,263,0,573,9,0,0,1
6,-1,0,573,9,0,0,1
30,2,0,573,9,0,0,1
32,3,0,573,9,0,0,1
34,2,0,573,9,0,0,1
36,2,0,573,9,0,0,1
28,3,0,573,9,0,0,1
39,3,0,573,9,0,0,1
29,31,0,573,9,0,0,1
31,8,0,573,9,0,0,1
33,13,0,573,9,0,0,1
35,3,0,573,9,0,0,1
37,7,0,573,9,0,0,1
38,14,0,573,9,0,0,1
22,1127,0,574,9,0,0,1
13,10,0,574,9,0,0,1
19,256,0,574,9,0,0,1
4,-3,0,574,9,0,0,1
27,52,0,574,9,0,0,1
40,0,0,574,9,0,0,1
12,264,0,574,9,0,0,1
6,-1,0,574,9,0,0,1
30,2,0,574,9,0,0,1
32,3,0,574,9,0,0,1
34,2,0,574,9,0,0,1
36,2,0,574,9,0,0,1
28,3,0,574,9,0,0,1
39,3,0,574,9,0,0,1
29,31,0,574,9,0,0,1
31,8,0,574,9,0,0,1
33,13,0,574,9,0,0,1
35,3,0,574,9,0,0,1
37,7,0,574,9,0,0,1
38,14,0,574,9,0,0,1
22,1122,0,575,9,0,0,1
13,11,0,575,9,0,0,1
19,253,0,575,9,0,0,1
4,-6,0,575,9,0,0,1
27,53,0,575,9,0,0,1
40,0,0,575,9,0,0,1
12,264,0,575,9,0,0,1
6,-1,0,575,9,0,0,1
30,2,0,575,9,0,0,1
32,3,0,575,9,0,0,1
34,2,0,575,9,0,0,1
36,2,0,575,9,0,0,1
28,3,0,575,9,0,0,1
39,3,0,575,9,0,0,1
29,31,0,575,9,0,0,1
31,8,0,575,9,0,0,1
33,13,0,575,9,0,0,1
35,3,0,575,9,0,0,1
37,7,0,575,9,0,0,1
38,14,0,575,9,0,0,1
22,1117,0,576,9,0,0,1
13,9,0,576,9,0,0,1
19,245,0,576,9,0,0,1
4,-10,0,576,9,0,0,1
27,54,0,576,9,0,0,1
40,0,0,576,9,0,0,1
12,262,0,576,9,0,0,1
6,-1,0,576,9,0,0,1
30,2,0,576,9,0,0,1
32,3,0,576,9,0,0,1
34,2,0,576,9,0,0,1
36,2,0,576,9,0,0,1
28,3,0,576,9,0,0,1
39,3,0,576,9,0,0,1
29,31,0,576,9,0,0,1
31,8,0,576,9,0,0,1
33,13,0,576,9,0,0,1
35,3,0,576,9,0,0,1
37,7,0,576,9,0,0,1
38,14,0,576,9,0,0,1
22,1114,0,577,9,0,0,1
13,10,0,577,9,0,0,1
19,245,0,577,9,0,0,1
4,-10,0,577,9,0,0,1
27,52,0,577,9,0,0,1
40,0,0,577,9,0,0,1
12,262,0,577,9,0,0,1
6,0,0,577,9,0,0,1
30,2,0,577,9,0,0,1
32,3,0,577,9,0,0,1
34,2,0,577,9,0,0,1
36,2,0,577,9,0,0,1
28,3,0,577,9,0,0,1
39,3,0,577,9,0,0,1
29,31,0,577,9,0,0,1
31,8,0,577,9,0,0,1
33,13,0,577,9,0,0,1
35,3,0,577,9,0,0,1
37,7,0,577,9,0,0,1
38,14,0,577,9,0,0,1
22,1111,0,578,9,0,0,1
13,6,0,578,9,0,0,1
19,236,0,578,9,0,0,1
4,-13,0,578,9,0,0,1
27,52,0,578,9,0,0,1
40,0,0,578,9,0,0,1
12,262,0,578,9,0,0,1
6,0,0,578,9,0,0,1
30,2,0,578,9,0,0,1
32,3,0,578,9,0,0,1
34,2,0,578,9,0,0,1
36,2,0,578,9,0,0,1
28,3,0,578,9,0,0,1
39,3,0,578,9,0,0,1
29,31,0,578,9,0,0,1
31,8,0,578,9,0,0,1
33,13,0,578,9,0,0,1
35,3,0,578,9,0,0,1
37,7,0,578,9,0,0,1
38,14,0,578,9,0,0,1
22,1107,0,579,9,0,0,1
13,7,0,579,9,0,0,1
19,234,0,579,9,0,0,1
4,-13,0,579,9,0,0,1
27,52,0,579,9,0,0,1
40,0,0,579,9,0,0,1
12,262,0,579,9,0,0,1
6,0,0,579,9,0,0,1
30,2,0,579,9,0,0,1
32,3,0,579,9,0,0,1
34,2,0,579,9,0,0,1
36,2,0,579,9,0,0,1
28,3,0,579,9,0,0,1
39,3,0,579,9,0,0,1
29,31,0,579,9,0,0,1
31,8,0,579,9,0,0,1
33,13,0,579,9,0,0,1
35,3,0,579,9,0,0,1
37,7,0,579,9,0,0,1
38,14,0,579,9,0,0,1
22,1097,0,580,9,0,0,1
13,4,0,580,9,0,0,1
19,224,0,580,9,0,0,1
4,-13,0,580,9,0,0,1
27,53,0,580,9,0,0,1
40,0,0,580,9,0,0,1
12,261,0,580,9,0,0,1
6,0,0,580,9,0,0,1
30,2,0,580,9,0,0,1
32,3,0,580,9,0,0,1
34,2,0,580,9,0,0,1
36,2,0,580,9,0,0,1
28,3,0,580,9,0,0,1
39,3,0,580,9,0,0,1
29,31,0,580,9,0,0,1
31,8,0,580,9,0,0,1
33,13,0,580,9,0,0,1
35,3,0,580,9,0,0,1
37,7,0,580,9,0,0,1
38,14,0,580,9,0,0,1
22,1091,0,581,9,0,0,1
13,3,0,581,9,0,0,1
19,222,0,581,9,0,0,1
4,-9,0,581,9,0,0,1
27,50,0,581,9,0,0,1
40,0,0,581,9,0,0,1
12,262,0,581,9,0,0,1
6,0,0,581,9,0,0,1
30,2,0,581,9,0,0,1
32,3,0,581,9,0,0,1
34,2,0,581,9,0,0,1
36,2,0,581,9,0,0,1
28,3,0,581,9,0,0,1
39,3,0,581,9,0,0,1
29,31,0,581,9,0,0,1
31,8,0,581,9,0,0,1
33,13,0,581,9,0,0,1
35,3,0,581,9,0,0,1
37,7,0,581,9,0,0,1
38,14,0,581,9,0,0,1
22,1088,0,582,9,0,0,1
13,-1,0,582,9,0,0,1
19,218,0,582,9,0,0,1
4,-9,0,582,9,0,0,1
27,48,0,582,9,0,0,1
40,0,0,582,9,0,0,1
12,261,0,582,9,0,0,1
6,0,0,582,9,0,0,1
30,2,0,582,9,0,0,1
32,3,0,582,9,0,0,1
34,2,0,582,9,0,0,1
36,1,0,582,9,0,0,1
28,3,0,582,9,0,0,1
39,3,0,582,9,0,0,1
29,31,0,582,9,0,0,1
31,8,0,582,9,0,0,1
33,13,0,582,9,0,0,1
35,3,0,582,9,0,0,1
37,7,0,582,9,0,0,1
38,14,0,582,9,0,0,1
22,1081,0,583,9,0,0,1
13,-2,0,583,9,0,0,1
19,218,0,583,9,0,0,1
4,-6,0,583,9,0,0,1
27,49,0,583,9,0,0,1
40,0,0,583,9,0,0,1
12,259,0,583,9,0,0,1
6,-1,0,583,9,0,0,1
30,2,0,583,9,0,0,1
32,3,0,583,9,0,0,1
34,2,0,583,9,0,0,1
36,1,0,583,9,0,0,1
28,3,0,583,9,0,0,1
39,3,0,583,9,0,0,1
29,31,0,583,9,0,0,1
31,8,0,583,9,0,0,1
33,13,0,583,9,0,0,1
35,3,0,583,9,0,0,1
37,7,0,583,9,0,0,1
38,14,0,583,9,0,0,1
22,1077,0,584,9,0,0,1
13,-4,0,584,9,0,0,1
19,203,0,584,9,0,0,1
4,-4,0,584,9,0,0,1
27,48,0,584,9,0,0,1
40,0,0,584,9,0,0,1
12,259,0,584,9,0,0,1
6,-1,0,584,9,0,0,1
30,2,0,584,9,0,0,1
32,3,0,584,9,0,0,1
34,2,0,584,9,0,0,1
36,1,0,584,9,0,0,1
28,3,0,584,9,0,0,1
39,3,0,584,9,0,0,1
29,31,0,584,9,0,0,1
31,8,0,584,9,0,0,1
33,13,0,584,9,0,0,1
35,3,0,584,9,0,0,1
37,7,0,584,9,0,0,1
38,14,0,584,9,0,0,1
22,1067,0,585,9,0,0,1
13,-6,0,585,9,0,0,1
19,202,0,585,9,0,0,1
4,-7,0,585,9,0,0,1
27,51,0,585,9,0,0,1
40,0,0,585,9,0,0,1
12,256,0,585,9,0,0,1
6,1,0,585,9,0,0,1
30,2,0,585,9,0,0,1
32,3,0,585,9,0,0,1
34,2,0,585,9,0,0,1
36,2,0,585,9,0,0,1
28,3,0,585,9,0,0,1
39,3,0,585,9,0,0,1
29,31,0,585,9,0,0,1
31,8,0,585,9,0,0,1
33,13,0,585,9,0,0,1
35,3,0,585,9,0,0,1
37,7,0,585,9,0,0,1
38,14,0,585,9,0,0,1
22,1058,0,586,9,0,0,1
13,-8,0,586,9,0,0,1
19,198,0,586,9,0,0,1
4,-8,0,586,9,0,0,1
27,50,0,586,9,0,0,1
40,0,0,586,9,0,0,1
12,256,0,586,9,0,0,1
6,1,0,586,9,0,0,1
30,2,0,586,9,0,0,1
32,3,0,586,9,0,0,1
34,2,0,586,9,0,0,1
36,2,0,586,9,0,0,1
